Freq.	V(h)
3.34901384948559e+005	(2.39507074864943e+000dB,1.75599114976864e+002°)
3.37473132441492e+005	(2.38816892537802e+000dB,1.75460601716979e+002°)
3.40064628688729e+005	(2.38301462201270e+000dB,1.75322043152145e+002°)
3.42676025343298e+005	(2.37960501946325e+000dB,1.75183386690164e+002°)
3.45307475222791e+005	(2.37793783584868e+000dB,1.75044579724728e+002°)
3.47959132318302e+005	(2.37801132293149e+000dB,1.74905569555322e+002°)
3.50631151803441e+005	(2.37982426324973e+000dB,1.74766303307136e+002°)
3.53323690043416e+005	(2.38337596793819e+000dB,1.74626727850729e+002°)
3.56036904604182e+005	(2.38866627523134e+000dB,1.74486789721232e+002°)
3.58770954261659e+005	(2.39569554964154e+000dB,1.74346435036815e+002°)
3.61525999011030e+005	(2.40446468180880e+000dB,1.74205609416206e+002°)
3.64302200076097e+005	(2.41497508901922e+000dB,1.74064257894983e+002°)
3.67099719918721e+005	(2.42722871639209e+000dB,1.73922324840420e+002°)
3.69918722248324e+005	(2.44122803873549e+000dB,1.73779753864591e+002°)
3.72759372031475e+005	(2.45697606307344e+000dB,1.73636487735500e+002°)
3.75621835501539e+005	(2.47447633184849e+000dB,1.73492468285944e+002°)
3.78506280168408e+005	(2.49373292680485e+000dB,1.73347636319816e+002°)
3.81412874828302e+005	(2.51475047356020e+000dB,1.73201931515575e+002°)
3.84341789573646e+005	(2.53753414687371e+000dB,1.73055292326548e+002°)
3.87293195803026e+005	(2.56208967662148e+000dB,1.72907655877756e+002°)
3.90267266231219e+005	(2.58842335449094e+000dB,1.72758957858905e+002°)
3.93264174899298e+005	(2.61654204140752e+000dB,1.72609132413201e+002°)
3.96284097184818e+005	(2.64645317570878e+000dB,1.72458112021585e+002°)
3.99327209812079e+005	(2.67816478208283e+000dB,1.72305827381997e+002°)
4.02393690862469e+005	(2.71168548128854e+000dB,1.72152207283236e+002°)
4.05483719784883e+005	(2.74702450067859e+000dB,1.71997178472953e+002°)
4.08597477406226e+005	(2.78419168554527e+000dB,1.71840665519289e+002°)
4.11735145941994e+005	(2.82319751131333e+000dB,1.71682590665639e+002°)
4.14896909006937e+005	(2.86405309660423e+000dB,1.71522873677970e+002°)
4.18082951625805e+005	(2.90677021719733e+000dB,1.71361431684112e+002°)
4.21293460244176e+005	(2.95136132091691e+000dB,1.71198179004348e+002°)
4.24528622739364e+005	(2.99783954347393e+000dB,1.71033026972632e+002°)
4.27788628431415e+005	(3.04621872529313e+000dB,1.70865883747677e+002°)
4.31073668094188e+005	(3.09651342935875e+000dB,1.70696654113092e+002°)
4.34383933966516e+005	(3.14873896011206e+000dB,1.70525239265728e+002°)
4.37719619763457e+005	(3.20291138343592e+000dB,1.70351536591246e+002°)
4.41080920687630e+005	(3.25904754776328e+000dB,1.70175439425926e+002°)
4.44468033440637e+005	(3.31716510634649e+000dB,1.69996836803579e+002°)
4.47881156234576e+005	(3.37728254072597e+000dB,1.69815613186384e+002°)
4.51320488803640e+005	(3.43941918543753e+000dB,1.69631648178326e+002°)
4.54786232415803e+005	(3.50359525399751e+000dB,1.69444816219833e+002°)
4.58278589884600e+005	(3.56983186620515e+000dB,1.69254986262064e+002°)
4.61797765580997e+005	(3.63815107680110e+000dB,1.69062021419170e+002°)
4.65343965445346e+005	(3.70857590552078e+000dB,1.68865778596694e+002°)
4.68917396999442e+005	(3.78113036857850e+000dB,1.68666108094120e+002°)
4.72518269358662e+005	(3.85583951161702e+000dB,1.68462853179391e+002°)
4.76146793244208e+005	(3.93272944415373e+000dB,1.68255849633012e+002°)
4.79803180995431e+005	(4.01182737554994e+000dB,1.68044925259132e+002°)
4.83487646582266e+005	(4.09316165252475e+000dB,1.67829899360770e+002°)
4.87200405617744e+005	(4.17676179822772e+000dB,1.67610582176036e+002°)
4.90941675370617e+005	(4.26265855287456e+000dB,1.67386774271955e+002°)
4.94711674778069e+005	(4.35088391594076e+000dB,1.67158265892116e+002°)
4.98510624458526e+005	(4.44147118989201e+000dB,1.66924836254040e+002°)
5.02338746724573e+005	(4.53445502541416e+000dB,1.66686252791728e+002°)
5.06196265595958e+005	(4.62987146808498e+000dB,1.66442270338410e+002°)
5.10083406812703e+005	(4.72775800640373e+000dB,1.66192630244024e+002°)
5.14000397848314e+005	(4.82815362106402e+000dB,1.65937059421381e+002°)
5.17947467923094e+005	(4.93109883531879e+000dB,1.65675269314369e+002°)
5.21924848017556e+005	(5.03663576624058e+000dB,1.65406954780879e+002°)
5.25932770885939e+005	(5.14480817662773e+000dB,1.65131792882350e+002°)
5.29971471069830e+005	(5.25566152724132e+000dB,1.64849441571025e+002°)
5.34041184911889e+005	(5.36924302898145e+000dB,1.64559538265050e+002°)
5.38142150569678e+005	(5.48560169451838e+000dB,1.64261698300546e+002°)
5.42274608029600e+005	(5.60478838878340e+000dB,1.63955513248603e+002°)
5.46438799120944e+005	(5.72685587759232e+000dB,1.63640549083919e+002°)
5.50634967530030e+005	(5.85185887351602e+000dB,1.63316344190363e+002°)
5.54863358814480e+005	(5.97985407792376e+000dB,1.62982407187211e+002°)
5.59124220417577e+005	(6.11090021789978e+000dB,1.62638214558084e+002°)
5.63417801682754e+005	(6.24505807646399e+000dB,1.62283208062716e+002°)
5.67744353868180e+005	(6.38239051420557e+000dB,1.61916791909610e+002°)
5.72104130161466e+005	(6.52296248005492e+000dB,1.61538329665333e+002°)
5.76497385694480e+005	(6.66684100845964e+000dB,1.61147140873744e+002°)
5.80924377558279e+005	(6.81409519968210e+000dB,1.60742497355680e+002°)
5.85385364818151e+005	(6.96479617928019e+000dB,1.60323619156729e+002°)
5.89880608528779e+005	(7.11901703205001e+000dB,1.59889670107557e+002°)
5.94410371749515e+005	(7.27683270477268e+000dB,1.59439752957870e+002°)
5.98974919559775e+005	(7.43831987098659e+000dB,1.58972904041635e+002°)
6.03574519074552e+005	(7.60355674966861e+000dB,1.58488087427498e+002°)
6.08209439460046e+005	(7.77262286810865e+000dB,1.57984188504735e+002°)
6.12879951949416e+005	(7.94559875734559e+000dB,1.57460006951513e+002°)
6.17586329858653e+005	(8.12256556625261e+000dB,1.56914249029010e+002°)
6.22328848602574e+005	(8.30360457762941e+000dB,1.56345519142287e+002°)
6.27107785710938e+005	(8.48879660641093e+000dB,1.55752310607056e+002°)
6.31923420844691e+005	(8.67822125622696e+000dB,1.55132995561282e+002°)
6.36776035812326e+005	(8.87195600595223e+000dB,1.54485813962432e+002°)
6.41665914586376e+005	(9.07007509243347e+000dB,1.53808861616253e+002°)
6.46593343320036e+005	(9.27264814914561e+000dB,1.53100077192458e+002°)
6.51558610363903e+005	(9.47973855296246e+000dB,1.52357228198278e+002°)
6.56562006282853e+005	(9.69140142238946e+000dB,1.51577895904924e+002°)
6.61603823873043e+005	(9.90768120035428e+000dB,1.50759459257419e+002°)
6.66684358179050e+005	(1.01286087428898e+001dB,1.49899077849105e+002°)
6.71803906511129e+005	(1.03541978217302e+001dB,1.48993674113242e+002°)
6.76962768462620e+005	(1.05844409340493e+001dB,1.48039914982200e+002°)
6.82161245927471e+005	(1.08193042965613e+001dB,1.47034193397764e+002°)
6.87399643117914e+005	(1.10587218845580e+001dB,1.45972610234219e+002°)
6.92678266582260e+005	(1.13025883601604e+001dB,1.44850957431566e+002°)
6.97997425222842e+005	(1.15507507198405e+001dB,1.43664703443663e+002°)
7.03357430314091e+005	(1.18029984817661e+001dB,1.42408982501871e+002°)
7.08758595520749e+005	(1.20590522327478e+001dB,1.41078589695767e+002°)
7.14201236916231e+005	(1.23185503683887e+001dB,1.39667984494667e+002°)
7.19685673001113e+005	(1.25810338966803e+001dB,1.38171306087488e+002°)
7.25212224721777e+005	(1.28459292459300e+001dB,1.36582404802979e+002°)
7.30781215489191e+005	(1.31125291371315e+001dB,1.34894894864470e+002°)
7.36392971197831e+005	(1.33799717666041e+001dB,1.33102234773393e+002°)
7.42047820244760e+005	(1.36472188173787e+001dB,1.31197842586945e+002°)
7.47746093548837e+005	(1.39130331977927e+001dB,1.29175254057661e+002°)
7.53488124570088e+005	(1.41759579082984e+001dB,1.27028331727209e+002°)
7.59274249329218e+005	(1.44342980637829e+001dB,1.24751532173684e+002°)
7.65104806427275e+005	(1.46861088223992e+001dB,1.22340236133014e+002°)
7.70980137065464e+005	(1.49291927213352e+001dB,1.19791141504381e+002°)
7.76900585065115e+005	(1.51611105591055e+001dB,1.17102711711818e+002°)
7.82866496887804e+005	(1.53792102793486e+001dB,1.14275661230665e+002°)
7.88878221655623e+005	(1.55806780182415e+001dB,1.11313446655474e+002°)
7.94936111171619e+005	(1.57626142638349e+001dB,1.08222716921975e+002°)
8.01040519940371e+005	(1.59221356949318e+001dB,1.05013663034736e+002°)
8.07191805188746e+005	(1.60564996850551e+001dB,1.01700200073708e+002°)
8.13390326886794e+005	(1.61632440088528e+001dB,9.82999171412190e+001°)
8.19636447768821e+005	(1.62403297714826e+001dB,9.48337480962163e+001°)
8.25930533354611e+005	(1.62862721803590e+001dB,9.13253481945232e+001°)
8.32272951970819e+005	(1.63002427564701e+001dB,8.78002051332032e+001°)
8.38664074772522e+005	(1.62821287943171e+001dB,8.42845585530509e+001°)
8.45104275764944e+005	(1.62325413050171e+001dB,8.08042380657886e+001°)
8.51593931825337e+005	(1.61527702444334e+001dB,7.73835459150385e+001°)
8.58133422725039e+005	(1.60446936966722e+001dB,7.40443015401867e+001°)
8.64723131151697e+005	(1.59106539004821e+001dB,7.08051343159951e+001°)
8.71363442731663e+005	(1.57533162215248e+001dB,6.76810667632977e+001°)
8.78054746052557e+005	(1.55755270538115e+001dB,6.46833853803453e+001°)
8.84797432686013e+005	(1.53801838147634e+001dB,6.18197600219393e+001°)
8.91591897210587e+005	(1.51701258774950e+001dB,5.90945509830079e+001°)
8.98438537234852e+005	(1.49480507113025e+001dB,5.65092361162167e+001°)
9.05337753420664e+005	(1.47164556071036e+001dB,5.40628952786843e+001°)
9.12289949506610e+005	(1.44776026171675e+001dB,5.17527014624334e+001°)
9.19295532331631e+005	(1.42335027976333e+001dB,4.95743826435282e+001°)
9.26354911858835e+005	(1.39859153081012e+001dB,4.75226324210918e+001°)
9.33468501199485e+005	(1.37363570896715e+001dB,4.55914590803361e+001°)
9.40636716637174e+005	(1.34861194117275e+001dB,4.37744711695273e+001°)
9.47859977652186e+005	(1.32362883120257e+001dB,4.20651031760506e+001°)
9.55138706946043e+005	(1.29877666959991e+001dB,4.04567879591200e+001°)
9.62473330466244e+005	(1.27412965208168e+001dB,3.89430838959834e+001°)
9.69864277431189e+005	(1.24974800298185e+001dB,3.75177648238720e+001°)
9.77311980355296e+005	(1.22567994181284e+001dB,3.61748802911329e+001°)
9.84816875074313e+005	(1.20196346127380e+001dB,3.49087927143566e+001°)
9.92379400770823e+005	(1.17862790596627e+001dB,3.37141970032808e+001°)
9.99999999999944e+005	(1.15569535477178e+001dB,3.25861272004796e+001°)
1.00767911871523e+006	(1.13318181818445e+001dB,3.15199537627393e+001°)
1.01541720629475e+006	(1.11109826643368e+001dB,3.05113743175432e+001°)
1.02321471556743e+006	(1.08945150619293e+001dB,2.95564000676203e+001°)
1.03107210283950e+006	(1.06824492395538e+001dB,2.86513394810233e+001°)
1.03898982792122e+006	(1.04747911341781e+001dB,2.77927804790454e+001°)
1.04696835415380e+006	(1.02715240289744e+001dB,2.69775720023197e+001°)
1.05500814843649e+006	(1.00726129721839e+001dB,2.62028055801223e+001°)
1.06310968125393e+006	(9.87800846835905e+000dB,2.54657973340415e+001°)
1.07127342670364e+006	(9.68764955339799e+000dB,2.47640707019071e+001°)
1.07949986252383e+006	(9.50146634959194e+000dB,2.40953400603860e+001°)
1.08778947012128e+006	(9.31938218313941e+000dB,2.34574953462510e+001°)
1.09614273459958e+006	(9.14131533435834e+000dB,2.28485877200776e+001°)
1.10456014478747e+006	(8.96718048013967e+000dB,2.22668162765686e+001°)
1.11304219326746e+006	(8.79688987893601e+000dB,2.17105157786194e+001°)
1.12158937640468e+006	(8.63035434065659e+000dB,2.11781453743991e+001°)
1.13020219437589e+006	(8.46748401707721e+000dB,2.06682782456036e+001°)
1.13888115119878e+006	(8.30818904265366e+000dB,2.01795921288474e+001°)
1.14762675476143e+006	(8.15238005078037e+000dB,1.97108606494017e+001°)
1.15643951685208e+006	(7.99996858646741e+000dB,1.92609454061957e+001°)
1.16531995318904e+006	(7.85086743298193e+000dB,1.88287887483350e+001°)
1.17426858345086e+006	(7.70499086712483e+000dB,1.84134071858231e+001°)
1.18328593130681e+006	(7.56225485541178e+000dB,1.80138853802745e+001°)
1.19237252444744e+006	(7.42257720140213e+000dB,1.76293706648665e+001°)
1.20152889461551e+006	(7.28587765274074e+000dB,1.72590680464178e+001°)
1.21075557763711e+006	(7.15207797506088e+000dB,1.69022356461164e+001°)
1.22005311345298e+006	(7.02110199871825e+000dB,1.65581805389819e+001°)
1.22942204615013e+006	(6.89287564333679e+000dB,1.62262549555450e+001°)
1.23886292399371e+006	(6.76732692432101e+000dB,1.59058528124490e+001°)
1.24837629945902e+006	(6.64438594480090e+000dB,1.55964065416797e+001°)
1.25796272926391e+006	(6.52398487589520e+000dB,1.52973841909133e+001°)
1.26762277440133e+006	(6.40605792769261e+000dB,1.50082867700295e+001°)
1.27735700017216e+006	(6.29054131295093e+000dB,1.47286458211903e+001°)
1.28716597621828e+006	(6.17737320517198e+000dB,1.44580211920258e+001°)
1.29705027655593e+006	(6.06649369242305e+000dB,1.41959989934065e+001°)
1.30701047960929e+006	(5.95784472804476e+000dB,1.39421897250647e+001°)
1.31704716824433e+006	(5.85137007918034e+000dB,1.36962265539148e+001°)
1.32716092980291e+006	(5.74701527389833e+000dB,1.34577637313807e+001°)
1.33735235613715e+006	(5.64472754753771e+000dB,1.32264751373342e+001°)
1.34762204364409e+006	(5.54445578879156e+000dB,1.30020529394417e+001°)
1.35797059330057e+006	(5.44615048594437e+000dB,1.27842063577704e+001°)
1.36839861069839e+006	(5.34976367359994e+000dB,1.25726605254716e+001°)
1.37890670607977e+006	(5.25524888016466e+000dB,1.23671554372201e+001°)
1.38949549437306e+006	(5.16256107629776e+000dB,1.21674449778700e+001°)
1.40016559522870e+006	(5.07165662449105e+000dB,1.19732960244906e+001°)
1.41091763305552e+006	(4.98249322990139e+000dB,1.17844876155785e+001°)
1.42175223705724e+006	(4.89502989252704e+000dB,1.16008101818155e+001°)
1.43267004126932e+006	(4.80922686079143e+000dB,1.14220648332542e+001°)
1.44367168459606e+006	(4.72504558657806e+000dB,1.12480626982833e+001°)
1.45475781084797e+006	(4.64244868173566e+000dB,1.10786243101377e+001°)
1.46592906877945e+006	(4.56139987606794e+000dB,1.09135790371069e+001°)
1.47718611212680e+006	(4.48186397679854e+000dB,1.07527645529270e+001°)
1.48852959964639e+006	(4.40380682950297e+000dB,1.05960263441637e+001°)
1.49996019515328e+006	(4.32719528048253e+000dB,1.04432172516632e+001°)
1.51147856756007e+006	(4.25199714055505e+000dB,1.02941970434094e+001°)
1.52308539091597e+006	(4.17818115022993e+000dB,1.01488320163520e+001°)
1.53478134444632e+006	(4.10571694623165e+000dB,1.00069946249805e+001°)
1.54656711259233e+006	(4.03457502933269e+000dB,9.86856313460646e+000°)
1.55844338505108e+006	(3.96472673345782e+000dB,9.73342129749115e+000°)
1.57041085681594e+006	(3.89614419601476e+000dB,9.60145805010652e+000°)
1.58247022821720e+006	(3.82880032941310e+000dB,9.47256722996653e+000°)
1.59462220496308e+006	(3.76266879372496e+000dB,9.34664731058669e+000°)
1.60686749818102e+006	(3.69772397044807e+000dB,9.22360115325390e+000°)
1.61920682445928e+006	(3.63394093732818e+000dB,9.10333577439242e+000°)
1.63164090588890e+006	(3.57129544419859e+000dB,8.98576212740762e+000°)
1.64417047010593e+006	(3.50976388979781e+000dB,8.87079489798363e+000°)
1.65679625033404e+006	(3.44932329952440e+000dB,8.75835231188552e+000°)
1.66951898542739e+006	(3.38995130409136e+000dB,8.64835595439646e+000°)
1.68233941991391e+006	(3.33162611904183e+000dB,8.54073060058388e+000°)
1.69525830403883e+006	(3.27432652509010e+000dB,8.43540405565358e+000°)
1.70827639380861e+006	(3.21803184925329e+000dB,8.33230700470637e+000°)
1.72139445103519e+006	(3.16272194673941e+000dB,8.23137287126328e+000°)
1.73461324338052e+006	(3.10837718355922e+000dB,8.13253768397387e+000°)
1.74793354440154e+006	(3.05497841983084e+000dB,8.03573995096642e+000°)
1.76135613359542e+006	(3.00250699374695e+000dB,7.94092054133677e+000°)
1.77488179644520e+006	(2.95094470617560e+000dB,7.84802257331206e+000°)
1.78851132446569e+006	(2.90027380586772e+000dB,7.75699130865874e+000°)
1.80224551524990e+006	(2.85047697524263e+000dB,7.66777405293255e+000°)
1.81608517251559e+006	(2.80153731672978e+000dB,7.58032006120250e+000°)
1.83003110615240e+006	(2.75343833963864e+000dB,7.49458044890216e+000°)
1.84408413226921e+006	(2.70616394753711e+000dB,7.41050810748824e+000°)
1.85824507324187e+006	(2.65969842611260e+000dB,7.32805762460865e+000°)
1.87251475776139e+006	(2.61402643149802e+000dB,7.24718520850313e+000°)
1.88689402088236e+006	(2.56913297904042e+000dB,7.16784861637785e+000°)
1.90138370407187e+006	(2.52500343249394e+000dB,7.09000708651440e+000°)
1.91598465525875e+006	(2.48162349361724e+000dB,7.01362127388786e+000°)
1.93069772888314e+006	(2.43897919216024e+000dB,6.93865318908638e+000°)
1.94552378594656e+006	(2.39705687622076e+000dB,6.86506614033650e+000°)
1.96046369406225e+006	(2.35584320295720e+000dB,6.79282467845247e+000°)
1.97551832750596e+006	(2.31532512964070e+000dB,6.72189454453976e+000°)
1.99068856726710e+006	(2.27548990503235e+000dB,6.65224262029346e+000°)
2.00597530110030e+006	(2.23632506107286e+000dB,6.58383688074370e+000°)
2.02137942357738e+006	(2.19781840486871e+000dB,6.51664634930799e+000°)
2.03690183613966e+006	(2.15995801096592e+000dB,6.45064105502245e+000°)
2.05254344715075e+006	(2.12273221389536e+000dB,6.38579199182736e+000°)
2.06830517194970e+006	(2.08612960098182e+000dB,6.32207107979614e+000°)
2.08418793290454e+006	(2.05013900540259e+000dB,6.25945112819745e+000°)
2.10019265946627e+006	(2.01474949948791e+000dB,6.19790580029319e+000°)
2.11632028822328e+006	(1.97995038825137e+000dB,6.13740957977621e+000°)
2.13257176295611e+006	(1.94573120314125e+000dB,6.07793773876016e+000°)
2.14894803469271e+006	(1.91208169600482e+000dB,6.01946630723877e+000°)
2.16545006176409e+006	(1.87899183325514e+000dB,5.96197204393621e+000°)
2.18207880986040e+006	(1.84645179023281e+000dB,5.90543240847523e+000°)
2.19883525208742e+006	(1.81445194575588e+000dB,5.84982553479467e+000°)
2.21572036902355e+006	(1.78298287684867e+000dB,5.79513020575120e+000°)
2.23273514877716e+006	(1.75203535364321e+000dB,5.74132582884430e+000°)
2.24988058704440e+006	(1.72160033444672e+000dB,5.68839241300738e+000°)
2.26715768716753e+006	(1.69166896096661e+000dB,5.63631054640986e+000°)
2.28456746019356e+006	(1.66223255369140e+000dB,5.58506137522182e+000°)
2.30211092493346e+006	(1.63328260741423e+000dB,5.53462658328921e+000°)
2.31978910802177e+006	(1.60481078690114e+000dB,5.48498837267845e+000°)
